,penguin_ID,Video_ID,Date,Time,Frame_No,Label,File_Name,split
1879,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1542,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1542.png,train
1880,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1543,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1543.png,train
1881,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1544,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1544.png,train
1882,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1545,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1545.png,train
1883,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1546,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1546.png,train
1884,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1547,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1547.png,train
1885,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1548,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1548.png,train
1886,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1549,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1549.png,train
1887,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1550,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1550.png,train
1888,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1551,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1551.png,train
1889,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1552,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1552.png,train
1890,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1553,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1553.png,train
1891,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1554,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1554.png,train
1892,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1555,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1555.png,train
1893,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1556,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1556.png,train
1894,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1557,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1557.png,train
1895,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1558,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1558.png,train
1896,GI-LP0264,MOVI0003,2016-11-22,06:41:44,1559,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_44_1559.png,train
1897,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1563,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1563.png,train
1898,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1564,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1564.png,train
1899,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1565,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1565.png,train
1900,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1566,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1566.png,train
1901,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1567,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1567.png,train
1902,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1568,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1568.png,train
1903,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1569,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1569.png,train
1904,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1570,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1570.png,train
1905,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1571,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1571.png,train
1906,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1572,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1572.png,train
1907,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1573,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1573.png,train
1908,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1574,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1574.png,train
1909,GI-LP0264,MOVI0003,2016-11-22,06:41:45,1575,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_45_1575.png,train
1910,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1600,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1600.png,train
1911,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1601,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1601.png,train
1912,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1602,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1602.png,train
1913,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1603,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1603.png,train
1914,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1604,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1604.png,train
1915,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1605,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1605.png,train
1916,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1606,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1606.png,train
1917,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1607,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1607.png,train
1918,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1608,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1608.png,train
1919,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1609,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1609.png,train
1920,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1610,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1610.png,train
1921,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1611,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1611.png,train
1922,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1612,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1612.png,train
1923,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1613,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1613.png,train
1924,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1614,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1614.png,train
1925,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1615,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1615.png,train
1926,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1616,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1616.png,train
1927,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1617,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1617.png,train
1928,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1618,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1618.png,train
1929,GI-LP0264,MOVI0003,2016-11-22,06:41:46,1619,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_46_1619.png,train
1930,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1620,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1620.png,train
1931,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1621,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1621.png,train
1932,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1622,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1622.png,train
1933,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1623,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1623.png,train
1934,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1624,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1624.png,train
1935,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1625,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1625.png,train
1936,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1626,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1626.png,train
1937,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1627,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1627.png,train
1938,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1628,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1628.png,train
1939,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1629,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1629.png,train
1940,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1630,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1630.png,train
1941,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1631,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1631.png,train
1942,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1632,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1632.png,train
1943,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1633,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1633.png,train
1944,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1634,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1634.png,train
1945,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1635,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1635.png,train
1946,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1636,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1636.png,train
1947,GI-LP0264,MOVI0003,2016-11-22,06:41:47,1637,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_41_47_1637.png,train
1948,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2010,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2010.png,train
1949,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2011,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2011.png,train
1950,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2012,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2012.png,train
1951,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2013,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2013.png,train
1952,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2014,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2014.png,train
1953,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2015,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2015.png,train
1954,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2016,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2016.png,train
1955,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2017,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2017.png,train
1956,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2018,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2018.png,train
1957,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2019,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2019.png,train
1958,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2020,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2020.png,train
1959,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2021,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2021.png,train
1960,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2022,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2022.png,train
1961,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2023,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2023.png,train
1962,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2024,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2024.png,train
1963,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2025,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2025.png,train
1964,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2026,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2026.png,train
1965,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2027,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2027.png,train
1966,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2028,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2028.png,train
1967,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2029,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2029.png,train
1968,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2030,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2030.png,train
1969,GI-LP0264,MOVI0003,2016-11-22,06:42:00,2031,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_00_2031.png,train
1970,GI-LP0264,MOVI0003,2016-11-22,06:42:01,2058,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_01_2058.png,train
1971,GI-LP0264,MOVI0003,2016-11-22,06:42:01,2059,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_01_2059.png,train
1972,GI-LP0264,MOVI0003,2016-11-22,06:42:01,2060,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_01_2060.png,train
1973,GI-LP0264,MOVI0003,2016-11-22,06:42:01,2061,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_01_2061.png,train
1974,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2076,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2076.png,train
1975,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2077,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2077.png,train
1976,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2078,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2078.png,train
1977,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2079,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2079.png,train
1978,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2080,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2080.png,train
1979,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2087,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2087.png,train
1980,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2088,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2088.png,train
1981,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2089,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2089.png,train
1982,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2097,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2097.png,train
1983,GI-LP0264,MOVI0003,2016-11-22,06:42:02,2098,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_02_2098.png,train
1984,GI-LP0264,MOVI0003,2016-11-22,06:42:10,2321,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_42_10_2321.png,train
1985,GI-LP0264,MOVI0003,2016-11-22,06:43:13,4202,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_13_4202.png,train
1986,GI-LP0264,MOVI0003,2016-11-22,06:43:13,4203,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_13_4203.png,train
1987,GI-LP0264,MOVI0003,2016-11-22,06:43:13,4204,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_13_4204.png,train
1988,GI-LP0264,MOVI0003,2016-11-22,06:43:13,4205,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_13_4205.png,train
1989,GI-LP0264,MOVI0003,2016-11-22,06:43:13,4206,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_13_4206.png,train
1990,GI-LP0264,MOVI0003,2016-11-22,06:43:13,4207,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_13_4207.png,train
1991,GI-LP0264,MOVI0003,2016-11-22,06:43:13,4208,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_13_4208.png,train
1992,GI-LP0264,MOVI0003,2016-11-22,06:43:13,4209,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_13_4209.png,train
1993,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4241,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4241.png,train
1994,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4242,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4242.png,train
1995,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4243,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4243.png,train
1996,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4244,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4244.png,train
1997,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4245,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4245.png,train
1998,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4246,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4246.png,train
1999,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4247,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4247.png,train
2000,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4248,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4248.png,train
2001,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4249,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4249.png,train
2002,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4250,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4250.png,train
2003,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4251,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4251.png,train
2004,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4252,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4252.png,train
2005,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4253,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4253.png,train
2006,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4254,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4254.png,train
2007,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4255,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4255.png,train
2008,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4256,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4256.png,train
2009,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4257,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4257.png,train
2010,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4258,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4258.png,train
2011,GI-LP0264,MOVI0003,2016-11-22,06:43:14,4259,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_14_4259.png,train
2012,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4260,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4260.png,train
2013,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4261,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4261.png,train
2014,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4262,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4262.png,train
2015,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4263,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4263.png,train
2016,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4264,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4264.png,train
2017,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4265,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4265.png,train
2018,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4266,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4266.png,train
2019,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4267,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4267.png,train
2020,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4268,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4268.png,train
2021,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4269,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4269.png,train
2022,GI-LP0264,MOVI0003,2016-11-22,06:43:15,4270,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_43_15_4270.png,train
2023,GI-LP0264,MOVI0003,2016-11-22,06:44:32,6584,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_44_32_6584.png,train
2024,GI-LP0264,MOVI0003,2016-11-22,06:44:32,6585,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_44_32_6585.png,train
2025,GI-LP0264,MOVI0003,2016-11-22,06:44:32,6586,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_44_32_6586.png,train
2026,GI-LP0264,MOVI0003,2016-11-22,06:44:32,6587,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_44_32_6587.png,train
2027,GI-LP0264,MOVI0003,2016-11-22,06:44:32,6588,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_44_32_6588.png,train
2028,GI-LP0264,MOVI0003,2016-11-22,06:44:32,6589,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_44_32_6589.png,train
2029,GI-LP0264,MOVI0003,2016-11-22,06:44:32,6590,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_44_32_6590.png,train
2030,GI-LP0264,MOVI0003,2016-11-22,06:48:27,13620,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_27_13620.png,train
2031,GI-LP0264,MOVI0003,2016-11-22,06:48:27,13621,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_27_13621.png,train
2032,GI-LP0264,MOVI0003,2016-11-22,06:48:27,13622,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_27_13622.png,train
2033,GI-LP0264,MOVI0003,2016-11-22,06:48:27,13623,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_27_13623.png,train
2034,GI-LP0264,MOVI0003,2016-11-22,06:48:27,13624,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_27_13624.png,train
2035,GI-LP0264,MOVI0003,2016-11-22,06:48:27,13625,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_27_13625.png,train
2036,GI-LP0264,MOVI0003,2016-11-22,06:48:27,13626,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_27_13626.png,train
2037,GI-LP0264,MOVI0003,2016-11-22,06:48:27,13627,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_27_13627.png,train
2038,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13787,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13787.png,train
2039,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13788,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13788.png,train
2040,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13789,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13789.png,train
2041,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13790,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13790.png,train
2042,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13791,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13791.png,train
2043,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13792,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13792.png,train
2044,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13793,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13793.png,train
2045,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13794,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13794.png,train
2046,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13795,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13795.png,train
2047,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13796,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13796.png,train
2048,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13797,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13797.png,train
2049,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13798,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13798.png,train
2050,GI-LP0264,MOVI0003,2016-11-22,06:48:32,13799,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_32_13799.png,train
2051,GI-LP0264,MOVI0003,2016-11-22,06:48:33,13800,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_33_13800.png,train
2052,GI-LP0264,MOVI0003,2016-11-22,06:48:33,13801,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_33_13801.png,train
2053,GI-LP0264,MOVI0003,2016-11-22,06:48:40,14028,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_40_14028.png,train
2054,GI-LP0264,MOVI0003,2016-11-22,06:48:40,14029,prey,GI-LP0264_4_MOVI0003.avi_image_2016-11-22_06_48_40_14029.png,train
